Date,AbsoluteHumidity_gm3,Method,Site,Night
17/08/12,19.72940603,TinyTag,SEGC,FALSE
17/08/12,18.23624603,TinyTag,SEGC,TRUE
18/08/12,18.84430296,TinyTag,SEGC,FALSE
18/08/12,18.92222032,TinyTag,SEGC,TRUE
19/08/12,19.2485941,TinyTag,SEGC,FALSE
19/08/12,18.9841016,TinyTag,SEGC,TRUE
20/08/12,18.55688898,TinyTag,SEGC,FALSE
20/08/12,18.15802335,TinyTag,SEGC,TRUE
21/08/12,18.33603222,TinyTag,SEGC,FALSE
21/08/12,17.50014317,TinyTag,SEGC,TRUE
22/08/12,19.25852329,TinyTag,SEGC,FALSE
22/08/12,18.33322106,TinyTag,SEGC,TRUE
23/08/12,18.89978523,TinyTag,SEGC,FALSE
23/08/12,18.9673447,TinyTag,SEGC,TRUE
24/08/12,19.56322871,TinyTag,SEGC,FALSE
24/08/12,19.42001673,TinyTag,SEGC,TRUE
25/08/12,19.78774246,TinyTag,SEGC,FALSE
25/08/12,18.30838909,TinyTag,SEGC,TRUE
26/08/12,19.57443732,TinyTag,SEGC,FALSE
26/08/12,19.06198688,TinyTag,SEGC,TRUE
27/08/12,19.84467042,TinyTag,SEGC,FALSE
27/08/12,19.20032118,TinyTag,SEGC,TRUE
28/08/12,19.5378537,TinyTag,SEGC,FALSE
28/08/12,18.71274412,TinyTag,SEGC,TRUE
29/08/12,19.23454153,TinyTag,SEGC,FALSE
29/08/12,18.70179564,TinyTag,SEGC,TRUE
30/08/12,18.94793681,TinyTag,SEGC,FALSE
30/08/12,18.6010845,TinyTag,SEGC,TRUE
31/08/12,18.39871429,TinyTag,SEGC,FALSE
31/08/12,18.41717075,TinyTag,SEGC,TRUE
01/09/12,19.3435753,TinyTag,SEGC,FALSE
01/09/12,18.975571,TinyTag,SEGC,TRUE
02/09/12,19.35071131,TinyTag,SEGC,FALSE
02/09/12,18.74570272,TinyTag,SEGC,TRUE
03/09/12,19.10385415,TinyTag,SEGC,FALSE
03/09/12,18.75352179,TinyTag,SEGC,TRUE
04/09/12,19.55558674,TinyTag,SEGC,FALSE
04/09/12,19.12978659,TinyTag,SEGC,TRUE
05/09/12,19.11146932,TinyTag,SEGC,FALSE
05/09/12,19.09099763,TinyTag,SEGC,TRUE
06/09/12,19.00647423,TinyTag,SEGC,FALSE
06/09/12,17.66482883,TinyTag,SEGC,TRUE
07/09/12,18.89601875,TinyTag,SEGC,FALSE
07/09/12,18.27814399,TinyTag,SEGC,TRUE
08/09/12,18.37110607,TinyTag,SEGC,FALSE
08/09/12,18.56266686,TinyTag,SEGC,TRUE
09/09/12,18.31619523,TinyTag,SEGC,TRUE
10/09/12,19.87661443,TinyTag,SEGC,FALSE
10/09/12,19.11694195,TinyTag,SEGC,TRUE
11/09/12,19.66104213,TinyTag,SEGC,FALSE
11/09/12,19.5904042,TinyTag,SEGC,TRUE
12/09/12,19.91491295,TinyTag,SEGC,FALSE
12/09/12,20.10139436,TinyTag,SEGC,TRUE
13/09/12,20.28672815,TinyTag,SEGC,FALSE
13/09/12,19.46312188,TinyTag,SEGC,TRUE
14/09/12,19.86886639,TinyTag,SEGC,FALSE
14/09/12,19.94654723,TinyTag,SEGC,TRUE
15/09/12,20.0774296,TinyTag,SEGC,FALSE
15/09/12,20.45893725,TinyTag,SEGC,TRUE
16/09/12,21.74020663,TinyTag,SEGC,FALSE
16/09/12,20.6837546,TinyTag,SEGC,TRUE
17/09/12,21.18522222,TinyTag,SEGC,FALSE
17/09/12,20.72633334,TinyTag,SEGC,TRUE
18/09/12,21.27881663,TinyTag,SEGC,FALSE
18/09/12,19.42664936,TinyTag,SEGC,TRUE
19/09/12,19.46511202,TinyTag,SEGC,FALSE
19/09/12,19.57288739,TinyTag,SEGC,TRUE
20/09/12,20.16147668,TinyTag,SEGC,FALSE
20/09/12,18.82293164,TinyTag,SEGC,TRUE
21/09/12,19.54095286,TinyTag,SEGC,TRUE
22/09/12,20.4403245,TinyTag,SEGC,FALSE
22/09/12,20.503382,TinyTag,SEGC,TRUE
23/09/12,20.8131149,TinyTag,SEGC,FALSE
23/09/12,20.44699587,TinyTag,SEGC,TRUE
24/09/12,20.79648535,TinyTag,SEGC,FALSE
24/09/12,20.75317218,TinyTag,SEGC,TRUE
25/09/12,21.74145034,TinyTag,SEGC,FALSE
25/09/12,19.9922345,TinyTag,SEGC,TRUE
26/09/12,20.4705345,TinyTag,SEGC,FALSE
26/09/12,19.81893097,TinyTag,SEGC,TRUE
27/09/12,20.9180487,TinyTag,SEGC,TRUE
28/09/12,21.22046211,TinyTag,SEGC,FALSE
28/09/12,21.40165677,TinyTag,SEGC,TRUE
29/09/12,21.35231639,TinyTag,SEGC,FALSE
29/09/12,20.59766277,TinyTag,SEGC,TRUE
30/09/12,21.45006571,TinyTag,SEGC,FALSE
30/09/12,20.59541774,TinyTag,SEGC,TRUE
01/10/12,21.0047759,TinyTag,SEGC,FALSE
01/10/12,20.14147844,TinyTag,SEGC,TRUE
02/10/12,20.54559512,TinyTag,SEGC,TRUE
03/10/12,20.51584911,TinyTag,SEGC,FALSE
03/10/12,20.02823282,TinyTag,SEGC,TRUE
04/10/12,20.3374556,TinyTag,SEGC,FALSE
04/10/12,20.17468949,TinyTag,SEGC,TRUE
05/10/12,21.46784853,TinyTag,SEGC,FALSE
05/10/12,20.73755179,TinyTag,SEGC,TRUE
06/10/12,21.1518131,TinyTag,SEGC,FALSE
06/10/12,19.96338997,TinyTag,SEGC,TRUE
07/10/12,21.18097687,TinyTag,SEGC,FALSE
07/10/12,20.55210912,TinyTag,SEGC,TRUE
08/10/12,21.81556761,TinyTag,SEGC,FALSE
08/10/12,21.38459486,TinyTag,SEGC,TRUE
09/10/12,20.41070011,TinyTag,SEGC,FALSE
09/10/12,19.34802996,TinyTag,SEGC,TRUE
10/10/12,20.54668511,TinyTag,SEGC,FALSE
10/10/12,20.10916549,TinyTag,SEGC,TRUE
11/10/12,21.46914457,TinyTag,SEGC,FALSE
11/10/12,20.6675617,TinyTag,SEGC,TRUE
12/10/12,21.15172371,TinyTag,SEGC,FALSE
12/10/12,20.27783411,TinyTag,SEGC,TRUE
13/10/12,21.06148569,TinyTag,SEGC,FALSE
13/10/12,21.0463871,TinyTag,SEGC,TRUE
14/10/12,21.65299794,TinyTag,SEGC,TRUE
15/10/12,22.32435607,TinyTag,SEGC,FALSE
15/10/12,20.72856831,TinyTag,SEGC,TRUE
16/10/12,22.05305029,TinyTag,SEGC,FALSE
16/10/12,21.79808695,TinyTag,SEGC,TRUE
17/10/12,21.98686953,TinyTag,SEGC,FALSE
17/10/12,20.95195526,TinyTag,SEGC,TRUE
18/10/12,21.90107921,TinyTag,SEGC,FALSE
18/10/12,20.63103398,TinyTag,SEGC,TRUE
28/06/13,18.44458563,TinyTag,SEGC,TRUE
29/06/13,18.5359003,TinyTag,SEGC,FALSE
29/06/13,16.72524118,TinyTag,SEGC,TRUE
30/06/13,18.09040087,TinyTag,SEGC,FALSE
30/06/13,18.04409176,TinyTag,SEGC,TRUE
01/07/13,18.75035698,TinyTag,SEGC,FALSE
01/07/13,19.08639689,TinyTag,SEGC,TRUE
02/07/13,19.31678535,TinyTag,SEGC,FALSE
02/07/13,18.61797972,TinyTag,SEGC,TRUE
03/07/13,19.29013215,TinyTag,SEGC,FALSE
03/07/13,18.23817477,TinyTag,SEGC,TRUE
04/07/13,18.93615131,TinyTag,SEGC,FALSE
04/07/13,19.37273657,TinyTag,SEGC,TRUE
05/07/13,19.95191474,TinyTag,SEGC,FALSE
05/07/13,19.43912312,TinyTag,SEGC,TRUE
06/07/13,20.84959186,TinyTag,SEGC,FALSE
06/07/13,18.8534936,TinyTag,SEGC,TRUE
07/07/13,19.44960386,TinyTag,SEGC,FALSE
07/07/13,19.29651209,TinyTag,SEGC,TRUE
08/07/13,19.05785321,TinyTag,SEGC,FALSE
08/07/13,19.16879379,TinyTag,SEGC,TRUE
09/07/13,19.5262645,TinyTag,SEGC,FALSE
09/07/13,18.95380975,TinyTag,SEGC,TRUE
10/07/13,19.42627755,TinyTag,SEGC,FALSE
10/07/13,19.09159022,TinyTag,SEGC,TRUE
11/07/13,19.74393858,TinyTag,SEGC,FALSE
11/07/13,18.73166118,TinyTag,SEGC,TRUE
12/07/13,19.74205525,TinyTag,SEGC,FALSE
12/07/13,19.49045267,TinyTag,SEGC,TRUE
13/07/13,20.17174384,TinyTag,SEGC,FALSE
13/07/13,19.27791804,TinyTag,SEGC,TRUE
14/07/13,19.79712677,TinyTag,SEGC,FALSE
14/07/13,18.99961867,TinyTag,SEGC,TRUE
15/07/13,19.18958464,TinyTag,SEGC,FALSE
15/07/13,19.03662189,TinyTag,SEGC,TRUE
16/07/13,19.20634387,TinyTag,SEGC,FALSE
16/07/13,18.23708065,TinyTag,SEGC,TRUE
17/07/13,18.41497522,TinyTag,SEGC,FALSE
17/07/13,17.9286501,TinyTag,SEGC,TRUE
18/07/13,18.53837106,TinyTag,SEGC,FALSE
18/07/13,18.35767773,TinyTag,SEGC,TRUE
19/07/13,18.73760705,TinyTag,SEGC,FALSE
19/07/13,18.26689165,TinyTag,SEGC,TRUE
20/07/13,19.00176503,TinyTag,SEGC,FALSE
20/07/13,17.85056824,TinyTag,SEGC,TRUE
21/07/13,18.30957535,TinyTag,SEGC,FALSE
21/07/13,18.24183922,TinyTag,SEGC,TRUE
22/07/13,19.02971454,TinyTag,SEGC,FALSE
22/07/13,18.61766504,TinyTag,SEGC,TRUE
23/07/13,19.23946625,TinyTag,SEGC,FALSE
23/07/13,18.60564322,TinyTag,SEGC,TRUE
24/07/13,19.08538971,TinyTag,SEGC,FALSE
24/07/13,19.24794564,TinyTag,SEGC,TRUE
25/07/13,18.99149958,TinyTag,SEGC,FALSE
25/07/13,17.52401389,TinyTag,SEGC,TRUE
26/07/13,17.62760935,TinyTag,SEGC,FALSE
26/07/13,17.76758328,TinyTag,SEGC,TRUE
27/07/13,19.06928373,TinyTag,SEGC,FALSE
27/07/13,19.09853451,TinyTag,SEGC,TRUE
28/07/13,18.31872622,TinyTag,SEGC,FALSE
28/07/13,17.82763984,TinyTag,SEGC,TRUE
29/07/13,17.9614274,TinyTag,SEGC,FALSE
29/07/13,17.30414565,TinyTag,SEGC,TRUE
30/07/13,18.41411677,TinyTag,SEGC,FALSE
30/07/13,17.8442477,TinyTag,SEGC,TRUE
31/07/13,18.0311547,TinyTag,SEGC,FALSE
31/07/13,17.71942497,TinyTag,SEGC,TRUE
01/08/13,18.18984179,TinyTag,SEGC,FALSE
01/08/13,17.82554956,TinyTag,SEGC,TRUE
02/08/13,18.17496271,TinyTag,SEGC,FALSE
02/08/13,17.32692853,TinyTag,SEGC,TRUE
03/08/13,17.80195924,TinyTag,SEGC,FALSE
03/08/13,17.74500773,TinyTag,SEGC,TRUE
04/08/13,18.67185098,TinyTag,SEGC,FALSE
04/08/13,17.98075282,TinyTag,SEGC,TRUE
05/08/13,18.06752497,TinyTag,SEGC,FALSE
05/08/13,18.02326587,TinyTag,SEGC,TRUE
06/08/13,18.35220621,TinyTag,SEGC,FALSE
06/08/13,16.85218162,TinyTag,SEGC,TRUE
07/08/13,17.86713057,TinyTag,SEGC,FALSE
07/08/13,17.29953401,TinyTag,SEGC,TRUE
08/08/13,18.17336808,TinyTag,SEGC,FALSE
08/08/13,17.23126912,TinyTag,SEGC,TRUE
09/08/13,18.29948417,TinyTag,SEGC,FALSE
09/08/13,17.81054178,TinyTag,SEGC,TRUE
10/08/13,18.49984816,TinyTag,SEGC,FALSE
10/08/13,18.23704817,TinyTag,SEGC,TRUE
11/08/13,18.79858261,TinyTag,SEGC,FALSE
11/08/13,17.4664309,TinyTag,SEGC,TRUE
12/08/13,17.25265216,TinyTag,SEGC,FALSE
12/08/13,15.41788348,TinyTag,SEGC,TRUE
13/08/13,16.4854763,TinyTag,SEGC,FALSE
13/08/13,16.41261629,TinyTag,SEGC,TRUE
14/08/13,16.73527559,TinyTag,SEGC,FALSE
14/08/13,17.49826178,TinyTag,SEGC,TRUE
15/08/13,17.86489415,TinyTag,SEGC,FALSE
15/08/13,17.01584034,TinyTag,SEGC,TRUE
16/08/13,17.45847706,TinyTag,SEGC,FALSE
16/08/13,16.30736907,TinyTag,SEGC,TRUE
17/08/13,17.33399654,TinyTag,SEGC,FALSE
17/08/13,16.1214713,TinyTag,SEGC,TRUE
18/08/13,17.42834013,TinyTag,SEGC,FALSE
18/08/13,17.68156955,TinyTag,SEGC,TRUE
19/08/13,19.03878139,TinyTag,SEGC,FALSE
19/08/13,18.62597885,TinyTag,SEGC,TRUE
20/08/13,19.13642194,TinyTag,SEGC,FALSE
20/08/13,18.44410964,TinyTag,SEGC,TRUE
21/08/13,18.96050043,TinyTag,SEGC,FALSE
21/08/13,18.68661528,TinyTag,SEGC,TRUE
22/08/13,19.2415096,TinyTag,SEGC,FALSE
22/08/13,19.01255199,TinyTag,SEGC,TRUE
23/08/13,19.76359305,TinyTag,SEGC,FALSE
23/08/13,18.37342465,TinyTag,SEGC,TRUE
24/08/13,19.95100147,TinyTag,SEGC,FALSE
24/08/13,19.19436329,TinyTag,SEGC,TRUE
25/08/13,19.49814462,TinyTag,SEGC,FALSE
25/08/13,18.76341018,TinyTag,SEGC,TRUE
26/08/13,19.87387594,TinyTag,SEGC,FALSE
26/08/13,18.85185453,TinyTag,SEGC,TRUE
27/08/13,19.72289006,TinyTag,SEGC,FALSE
27/08/13,18.67478982,TinyTag,SEGC,TRUE
28/08/13,19.61223195,TinyTag,SEGC,FALSE
28/08/13,18.45594926,TinyTag,SEGC,TRUE
29/08/13,18.99636288,TinyTag,SEGC,FALSE
29/08/13,18.59389997,TinyTag,SEGC,TRUE
30/08/13,18.89973443,TinyTag,SEGC,FALSE
30/08/13,18.2476424,TinyTag,SEGC,TRUE
31/08/13,18.46033996,TinyTag,SEGC,FALSE
31/08/13,18.71529203,TinyTag,SEGC,TRUE
01/09/13,19.27986468,TinyTag,SEGC,FALSE
01/09/13,18.26405249,TinyTag,SEGC,TRUE
02/09/13,19.38882864,TinyTag,SEGC,FALSE
02/09/13,18.87138828,TinyTag,SEGC,TRUE
03/09/13,19.58287061,TinyTag,SEGC,FALSE
03/09/13,19.65690485,TinyTag,SEGC,TRUE
04/09/13,20.35185874,TinyTag,SEGC,FALSE
04/09/13,20.10552782,TinyTag,SEGC,TRUE
05/09/13,20.0565,TinyTag,SEGC,FALSE
05/09/13,18.84669096,TinyTag,SEGC,TRUE
06/09/13,19.74052849,TinyTag,SEGC,FALSE
06/09/13,19.12335736,TinyTag,SEGC,TRUE
07/09/13,19.88347533,TinyTag,SEGC,FALSE
07/09/13,19.63126183,TinyTag,SEGC,TRUE
08/09/13,19.95798721,TinyTag,SEGC,FALSE
08/09/13,19.20726506,TinyTag,SEGC,TRUE
09/09/13,20.07464755,TinyTag,SEGC,FALSE
09/09/13,18.95173189,TinyTag,SEGC,TRUE
10/09/13,19.37419867,TinyTag,SEGC,FALSE
10/09/13,18.53488418,TinyTag,SEGC,TRUE
11/09/13,18.77729627,TinyTag,SEGC,FALSE
11/09/13,18.64588848,TinyTag,SEGC,TRUE
12/09/13,19.54595932,TinyTag,SEGC,FALSE
12/09/13,19.19063567,TinyTag,SEGC,TRUE
13/09/13,19.47927648,TinyTag,SEGC,FALSE
13/09/13,19.38966569,TinyTag,SEGC,TRUE
14/09/13,20.29473086,TinyTag,SEGC,FALSE
14/09/13,19.44504971,TinyTag,SEGC,TRUE
15/09/13,20.26120699,TinyTag,SEGC,FALSE
15/09/13,19.71459171,TinyTag,SEGC,TRUE
16/09/13,20.56214823,TinyTag,SEGC,FALSE
16/09/13,19.69351655,TinyTag,SEGC,TRUE
17/09/13,20.31699328,TinyTag,SEGC,FALSE
17/09/13,19.74782602,TinyTag,SEGC,TRUE
18/09/13,20.04237673,TinyTag,SEGC,FALSE
18/09/13,19.51403056,TinyTag,SEGC,TRUE
19/09/13,20.28891243,TinyTag,SEGC,FALSE
19/09/13,19.41009815,TinyTag,SEGC,TRUE
20/09/13,20.40507017,TinyTag,SEGC,FALSE
20/09/13,19.72089914,TinyTag,SEGC,TRUE
21/09/13,20.50719513,TinyTag,SEGC,FALSE
21/09/13,19.6714891,TinyTag,SEGC,TRUE
22/09/13,19.83207835,TinyTag,SEGC,FALSE
22/09/13,19.35210663,TinyTag,SEGC,TRUE
23/09/13,19.60585575,TinyTag,SEGC,FALSE
23/09/13,19.32829379,TinyTag,SEGC,TRUE
24/09/13,19.46596524,TinyTag,SEGC,FALSE
24/09/13,18.77467291,TinyTag,SEGC,TRUE
25/09/13,19.13248613,TinyTag,SEGC,FALSE
25/09/13,19.01462618,TinyTag,SEGC,TRUE
26/09/13,19.56707155,TinyTag,SEGC,FALSE
26/09/13,18.53357176,TinyTag,SEGC,TRUE
27/09/13,19.26887683,TinyTag,SEGC,FALSE
27/09/13,19.07796071,TinyTag,SEGC,TRUE
28/09/13,19.62939553,TinyTag,SEGC,FALSE
28/09/13,18.96785842,TinyTag,SEGC,TRUE
29/09/13,19.03533863,TinyTag,SEGC,FALSE
29/09/13,19.36708686,TinyTag,SEGC,TRUE
30/09/13,20.29913328,TinyTag,SEGC,FALSE
30/09/13,19.50648486,TinyTag,SEGC,TRUE
01/10/13,20.34560233,TinyTag,SEGC,FALSE
01/10/13,20.50995904,TinyTag,SEGC,TRUE
02/10/13,20.97827126,TinyTag,SEGC,FALSE
02/10/13,20.49216884,TinyTag,SEGC,TRUE
03/10/13,21.18580651,TinyTag,SEGC,FALSE
03/10/13,22.05072281,TinyTag,SEGC,TRUE
04/10/13,21.64788204,TinyTag,SEGC,FALSE
04/10/13,20.91681292,TinyTag,SEGC,TRUE
05/10/13,21.39900811,TinyTag,SEGC,FALSE
05/10/13,20.91823089,TinyTag,SEGC,TRUE
06/10/13,21.27132377,TinyTag,SEGC,FALSE
06/10/13,20.2909696,TinyTag,SEGC,TRUE
07/10/13,21.2010965,TinyTag,SEGC,FALSE
07/10/13,21.8139133,TinyTag,SEGC,TRUE
08/10/13,22.69054913,TinyTag,SEGC,FALSE
08/10/13,20.85664635,TinyTag,SEGC,TRUE
09/10/13,20.94144811,TinyTag,SEGC,FALSE
09/10/13,20.66541286,TinyTag,SEGC,TRUE
10/10/13,21.82058883,TinyTag,SEGC,FALSE
10/10/13,20.82478022,TinyTag,SEGC,TRUE
11/10/13,22.32980273,TinyTag,SEGC,FALSE
11/10/13,21.34906724,TinyTag,SEGC,TRUE
12/10/13,21.33123471,TinyTag,SEGC,FALSE
12/10/13,21.37302143,TinyTag,SEGC,TRUE
13/10/13,22.08152187,TinyTag,SEGC,FALSE
13/10/13,20.61034802,TinyTag,SEGC,TRUE
14/10/13,21.96110795,TinyTag,SEGC,FALSE
14/10/13,21.84837782,TinyTag,SEGC,TRUE
15/10/13,23.3695455,TinyTag,SEGC,FALSE
15/10/13,20.8725407,TinyTag,SEGC,TRUE
16/10/13,22.22080995,TinyTag,SEGC,FALSE
16/10/13,21.83260967,TinyTag,SEGC,TRUE
17/10/13,22.79180977,TinyTag,SEGC,FALSE
17/10/13,21.65935687,TinyTag,SEGC,TRUE
18/10/13,22.29939867,TinyTag,SEGC,FALSE
18/10/13,21.54048774,TinyTag,SEGC,TRUE
19/10/13,21.59431774,TinyTag,SEGC,FALSE
19/10/13,20.31521535,TinyTag,SEGC,TRUE
20/10/13,21.13444086,TinyTag,SEGC,FALSE
20/10/13,20.58712807,TinyTag,SEGC,TRUE
21/10/13,21.5305044,TinyTag,SEGC,FALSE
21/10/13,20.62823716,TinyTag,SEGC,TRUE
22/10/13,21.27080145,TinyTag,SEGC,FALSE
22/10/13,19.27946754,TinyTag,SEGC,TRUE
23/10/13,21.05228306,TinyTag,SEGC,FALSE
23/10/13,20.66278014,TinyTag,SEGC,TRUE
24/10/13,21.33149107,TinyTag,SEGC,FALSE
24/10/13,20.63125919,TinyTag,SEGC,TRUE
25/10/13,19.68106288,TinyTag,SEGC,FALSE
25/10/13,17.82128479,TinyTag,SEGC,TRUE
26/10/13,20.44773647,TinyTag,SEGC,FALSE
26/10/13,19.79693849,TinyTag,SEGC,TRUE
27/10/13,21.14975605,TinyTag,SEGC,FALSE
27/10/13,20.09375322,TinyTag,SEGC,TRUE
28/10/13,22.31569133,TinyTag,SEGC,FALSE
28/10/13,21.18763562,TinyTag,SEGC,TRUE
29/10/13,21.38597445,TinyTag,SEGC,FALSE
29/10/13,20.98324767,TinyTag,SEGC,TRUE
30/10/13,21.33728443,TinyTag,SEGC,FALSE
30/10/13,21.3558605,TinyTag,SEGC,TRUE
31/10/13,22.88035107,TinyTag,SEGC,FALSE
31/10/13,21.50752347,TinyTag,SEGC,TRUE
01/11/13,22.23144099,TinyTag,SEGC,FALSE
01/11/13,21.63824851,TinyTag,SEGC,TRUE
02/11/13,20.99104569,TinyTag,SEGC,FALSE
02/11/13,21.31038274,TinyTag,SEGC,TRUE
03/11/13,22.65383875,TinyTag,SEGC,FALSE
03/11/13,21.77742063,TinyTag,SEGC,TRUE
04/11/13,21.2308581,TinyTag,SEGC,FALSE
04/11/13,18.19890037,TinyTag,SEGC,TRUE
05/11/13,20.51418232,TinyTag,SEGC,FALSE
05/11/13,19.77664994,TinyTag,SEGC,TRUE
06/11/13,18.86331464,TinyTag,SEGC,TRUE
07/11/13,20.47621846,TinyTag,SEGC,FALSE
07/11/13,20.12347949,TinyTag,SEGC,TRUE
08/11/13,22.52830546,TinyTag,SEGC,FALSE
08/11/13,20.45804691,TinyTag,SEGC,TRUE
09/11/13,20.93331146,TinyTag,SEGC,FALSE
09/11/13,20.54253617,TinyTag,SEGC,TRUE
10/11/13,22.09127729,TinyTag,SEGC,FALSE
10/11/13,20.85041942,TinyTag,SEGC,TRUE
11/11/13,22.74787253,TinyTag,SEGC,FALSE
11/11/13,22.05090925,TinyTag,SEGC,TRUE
12/11/13,21.64100938,TinyTag,SEGC,FALSE
12/11/13,20.01126691,TinyTag,SEGC,TRUE
13/11/13,21.69285925,TinyTag,SEGC,FALSE
13/11/13,21.82122057,TinyTag,SEGC,TRUE
14/11/13,21.89753512,TinyTag,SEGC,FALSE
14/11/13,19.23071461,TinyTag,SEGC,TRUE
15/11/13,20.92281081,TinyTag,SEGC,FALSE
15/11/13,19.77966938,TinyTag,SEGC,TRUE
16/11/13,21.9790745,TinyTag,SEGC,FALSE
16/11/13,21.30803769,TinyTag,SEGC,TRUE
17/11/13,22.81533199,TinyTag,SEGC,FALSE
17/11/13,21.89710816,TinyTag,SEGC,TRUE
18/11/13,22.48089703,TinyTag,SEGC,FALSE
18/11/13,22.14212057,TinyTag,SEGC,TRUE
19/11/13,22.85395382,TinyTag,SEGC,FALSE
19/11/13,21.21842337,TinyTag,SEGC,TRUE
20/11/13,22.54775983,TinyTag,SEGC,FALSE
20/11/13,22.06183558,TinyTag,SEGC,TRUE
21/11/13,23.0953613,TinyTag,SEGC,FALSE
21/11/13,21.28811968,TinyTag,SEGC,TRUE
22/11/13,22.52148637,TinyTag,SEGC,FALSE
22/11/13,21.457282,TinyTag,SEGC,TRUE
23/11/13,22.26305551,TinyTag,SEGC,FALSE
23/11/13,21.68555831,TinyTag,SEGC,TRUE
24/11/13,20.64195923,TinyTag,SEGC,FALSE
24/11/13,19.80832701,TinyTag,SEGC,TRUE
25/11/13,21.60314726,TinyTag,SEGC,FALSE
25/11/13,20.35207428,TinyTag,SEGC,TRUE
26/11/13,21.88459814,TinyTag,SEGC,FALSE
26/11/13,20.85112124,TinyTag,SEGC,TRUE
27/11/13,22.91941383,TinyTag,SEGC,FALSE
27/11/13,21.83833411,TinyTag,SEGC,TRUE
28/11/13,23.03417358,TinyTag,SEGC,FALSE
28/11/13,21.61538261,TinyTag,SEGC,TRUE
29/11/13,22.83904246,TinyTag,SEGC,FALSE
29/11/13,22.42901176,TinyTag,SEGC,TRUE
30/11/13,23.89172981,TinyTag,SEGC,FALSE
30/11/13,22.09458032,TinyTag,SEGC,TRUE
01/12/13,22.82978075,TinyTag,SEGC,FALSE
01/12/13,21.34667167,TinyTag,SEGC,TRUE
02/12/13,20.71431194,TinyTag,SEGC,FALSE
02/12/13,18.67951971,TinyTag,SEGC,TRUE
03/12/13,20.77858825,TinyTag,SEGC,TRUE
04/12/13,20.55368633,TinyTag,SEGC,FALSE
04/12/13,19.54851217,TinyTag,SEGC,TRUE
05/12/13,21.7866956,TinyTag,SEGC,FALSE
05/12/13,21.18010102,TinyTag,SEGC,TRUE
06/12/13,21.78617683,TinyTag,SEGC,FALSE
06/12/13,20.72634123,TinyTag,SEGC,TRUE
07/12/13,22.01558244,TinyTag,SEGC,FALSE
07/12/13,20.66427812,TinyTag,SEGC,TRUE
08/12/13,22.20009561,TinyTag,SEGC,FALSE
08/12/13,21.176573,TinyTag,SEGC,TRUE
09/12/13,22.53553557,TinyTag,SEGC,FALSE
09/12/13,20.50473002,TinyTag,SEGC,TRUE
10/12/13,21.99963981,TinyTag,SEGC,FALSE
10/12/13,21.10025173,TinyTag,SEGC,TRUE
11/12/13,20.72426065,TinyTag,SEGC,FALSE
11/12/13,19.10672839,TinyTag,SEGC,TRUE
12/12/13,20.74858539,TinyTag,SEGC,FALSE
12/12/13,19.71772325,TinyTag,SEGC,TRUE
13/12/13,21.15037698,TinyTag,SEGC,FALSE
13/12/13,19.84089012,TinyTag,SEGC,TRUE
14/12/13,21.87543133,TinyTag,SEGC,FALSE
14/12/13,20.53648534,TinyTag,SEGC,TRUE
15/12/13,21.53097502,TinyTag,SEGC,FALSE
15/12/13,20.41529107,TinyTag,SEGC,TRUE
16/12/13,22.1215289,TinyTag,SEGC,FALSE
16/12/13,21.21024514,TinyTag,SEGC,TRUE
17/12/13,18.07421132,TinyTag,SEGC,TRUE
18/12/13,18.94958455,TinyTag,SEGC,TRUE
19/12/13,21.5365717,TinyTag,SEGC,FALSE
19/12/13,20.24054248,TinyTag,SEGC,TRUE
20/12/13,22.31049352,TinyTag,SEGC,FALSE
20/12/13,21.58761722,TinyTag,SEGC,TRUE
21/12/13,22.47684813,TinyTag,SEGC,FALSE
21/12/13,22.04266299,TinyTag,SEGC,TRUE
22/12/13,23.2992081,TinyTag,SEGC,FALSE
22/12/13,22.40602313,TinyTag,SEGC,TRUE
23/12/13,23.46634204,TinyTag,SEGC,FALSE
23/12/13,21.84487372,TinyTag,SEGC,TRUE
24/12/13,23.47259323,TinyTag,SEGC,FALSE
24/12/13,22.17045433,TinyTag,SEGC,TRUE
25/12/13,22.34952985,TinyTag,SEGC,FALSE
25/12/13,21.20074446,TinyTag,SEGC,TRUE
26/12/13,22.58473761,TinyTag,SEGC,FALSE
26/12/13,20.4518269,TinyTag,SEGC,TRUE
27/12/13,22.83086643,TinyTag,SEGC,FALSE
27/12/13,22.19852364,TinyTag,SEGC,TRUE
28/12/13,23.78035501,TinyTag,SEGC,FALSE
28/12/13,22.60554724,TinyTag,SEGC,TRUE
29/12/13,22.79092868,TinyTag,SEGC,FALSE
29/12/13,21.71390861,TinyTag,SEGC,TRUE
30/12/13,21.77282838,TinyTag,SEGC,FALSE
30/12/13,21.0603541,TinyTag,SEGC,TRUE
31/12/13,22.21431967,TinyTag,SEGC,FALSE
31/12/13,20.95324511,TinyTag,SEGC,TRUE
01/01/14,22.23324022,TinyTag,SEGC,FALSE
01/01/14,21.04873471,TinyTag,SEGC,TRUE
02/01/14,22.37040763,TinyTag,SEGC,FALSE
02/01/14,22.28250603,TinyTag,SEGC,TRUE
03/01/14,22.8815455,TinyTag,SEGC,FALSE
03/01/14,21.11227194,TinyTag,SEGC,TRUE
04/01/14,22.44428422,TinyTag,SEGC,FALSE
04/01/14,20.73426143,TinyTag,SEGC,TRUE
05/01/14,22.03811489,TinyTag,SEGC,FALSE
